username,system,itemid,itemtype,srclang,trglang,score
Lisa,sockeye,115,TGT,deu,sgg,18
Lisa,sockeye,116,TGT,deu,sgg,23
Lisa,sockeye,117,TGT,deu,sgg,15
Lisa,sockeye,118,TGT,deu,sgg,15
Lisa,sockeye,124,TGT,deu,sgg,15
Lisa,sockeye,125,TGT,deu,sgg,16
Lisa,sockeye,130,TGT,deu,sgg,16
Lisa,sockeye,134,TGT,deu,sgg,16
Lisa,sockeye,136,TGT,deu,sgg,18
Lisa,sockeye,139,TGT,deu,sgg,16
Lisa,sockeye,141,TGT,deu,sgg,18
Lisa,sockeye,144,TGT,deu,sgg,16
Lisa,sockeye,145,TGT,deu,sgg,17
Lisa,sockeye,146,TGT,deu,sgg,16
Lisa,sockeye,147,TGT,deu,sgg,16
Lisa,sockeye,148,TGT,deu,sgg,16
Lisa,sockeye,149,TGT,deu,sgg,17
Lisa,sockeye,150,TGT,deu,sgg,18
Lisa,sockeye,152,TGT,deu,sgg,16
Lisa,sockeye,161,TGT,deu,sgg,16
Lisa,sockeye,164,TGT,deu,sgg,16
Lisa,sockeye,165,TGT,deu,sgg,16
Lisa,sockeye,168,TGT,deu,sgg,16
Lisa,sockeye,169,TGT,deu,sgg,18
Lisa,sockeye,170,TGT,deu,sgg,17
Lisa,sockeye,173,TGT,deu,sgg,16
Lisa,sockeye,174,TGT,deu,sgg,17
Lisa,sockeye,176,TGT,deu,sgg,16
Lisa,sockeye,177,TGT,deu,sgg,18
Lisa,sockeye,179,TGT,deu,sgg,16
Lisa,sockeye,182,TGT,deu,sgg,20
Lisa,sockeye,183,TGT,deu,sgg,16
Lisa,sockeye,184,TGT,deu,sgg,17
Lisa,sockeye,186,TGT,deu,sgg,24
Lisa,sockeye,187,TGT,deu,sgg,15
Lisa,sockeye,188,TGT,deu,sgg,16
Lisa,sockeye,194,TGT,deu,sgg,18
Lisa,sockeye,196,TGT,deu,sgg,15
Lisa,sockeye,197,TGT,deu,sgg,18
Lisa,sockeye,198,TGT,deu,sgg,16
Lisa,sockeye,199,TGT,deu,sgg,20
Lisa,sockeye,200,TGT,deu,sgg,16
Lisa,sockeye,202,TGT,deu,sgg,16
Lisa,sockeye,205,TGT,deu,sgg,16
Lisa,sockeye,210,TGT,deu,sgg,16
Lisa,sockeye,212,TGT,deu,sgg,16
Lisa,sockeye,216,TGT,deu,sgg,21
Lisa,sockeye,220,TGT,deu,sgg,16
Lisa,sockeye,221,TGT,deu,sgg,19
Lisa,sockeye,223,TGT,deu,sgg,16
Lisa,sockeye,224,TGT,deu,sgg,16
Lisa,sockeye,228,TGT,deu,sgg,16
Lisa,sockeye,231,TGT,deu,sgg,18
Lisa,sockeye,233,TGT,deu,sgg,16
Lisa,sockeye,235,TGT,deu,sgg,16
Lisa,sockeye,239,TGT,deu,sgg,17
Lisa,sockeye,241,TGT,deu,sgg,17
Lisa,sockeye,243,TGT,deu,sgg,16
Lisa,sockeye,244,TGT,deu,sgg,16
Lisa,sockeye,245,TGT,deu,sgg,16
Lisa,sockeye,247,TGT,deu,sgg,16
Lisa,sockeye,250,TGT,deu,sgg,16
Lisa,sockeye,251,TGT,deu,sgg,22
Lisa,sockeye,252,TGT,deu,sgg,17
Lisa,sockeye,253,TGT,deu,sgg,17
Lisa,sockeye,256,TGT,deu,sgg,16
Lisa,sockeye,258,TGT,deu,sgg,16
Lisa,sockeye,259,TGT,deu,sgg,18
Lisa,sockeye,261,TGT,deu,sgg,16
Lisa,sockeye,263,TGT,deu,sgg,17
Lisa,sockeye,264,TGT,deu,sgg,16
Lisa,sockeye,265,TGT,deu,sgg,16
Lisa,sockeye,266,TGT,deu,sgg,21
Lisa,sockeye,269,TGT,deu,sgg,16
Lisa,sockeye,273,TGT,deu,sgg,18
Lisa,sockeye,275,TGT,deu,sgg,16
Lisa,sockeye,276,TGT,deu,sgg,16
Lisa,sockeye,277,TGT,deu,sgg,16
Lisa,sockeye,278,TGT,deu,sgg,18
Lisa,sockeye,279,TGT,deu,sgg,16
Lisa,sockeye,281,TGT,deu,sgg,16
Lisa,sockeye,283,TGT,deu,sgg,16
Lisa,sockeye,285,TGT,deu,sgg,19
Lisa,sockeye,287,TGT,deu,sgg,16
Lisa,sockeye,288,TGT,deu,sgg,16
Lisa,sockeye,290,TGT,deu,sgg,18
Lisa,sockeye,292,TGT,deu,sgg,18
Lisa,sockeye,294,TGT,deu,sgg,16
Lisa,sockeye,296,TGT,deu,sgg,19
Lisa,sockeye,297,TGT,deu,sgg,16
Lisa,sockeye,298,TGT,deu,sgg,18
Lisa,sockeye,299,TGT,deu,sgg,19
Lisa,sockeye,301,TGT,deu,sgg,19
Lisa,sockeye,304,TGT,deu,sgg,16
Lisa,sockeye,314,TGT,deu,sgg,16
Lisa,sockeye,315,TGT,deu,sgg,18
Lisa,sockeye,316,TGT,deu,sgg,18
Lisa,sockeye,317,TGT,deu,sgg,16
Lisa,sockeye,322,TGT,deu,sgg,16
Lisa,sockeye,324,TGT,deu,sgg,17
Lisa,sockeye,325,TGT,deu,sgg,17
Lisa,sockeye,327,TGT,deu,sgg,16
Lisa,sockeye,329,TGT,deu,sgg,16
Lisa,sockeye,330,TGT,deu,sgg,16
Lisa,sockeye,331,TGT,deu,sgg,16
Lisa,sockeye,334,TGT,deu,sgg,16
Lisa,sockeye,335,TGT,deu,sgg,18
Lisa,sockeye,338,TGT,deu,sgg,21
Lisa,sockeye,340,TGT,deu,sgg,16
Lisa,sockeye,342,TGT,deu,sgg,19
Lisa,sockeye,343,TGT,deu,sgg,16
Lisa,sockeye,345,TGT,deu,sgg,18
Lisa,sockeye,346,TGT,deu,sgg,18
Lisa,sockeye,347,TGT,deu,sgg,17
Lisa,sockeye,352,TGT,deu,sgg,16
Lisa,sockeye,354,TGT,deu,sgg,15
Lisa,sockeye,357,TGT,deu,sgg,16
Lisa,sockeye,359,TGT,deu,sgg,16
Lisa,sockeye,366,TGT,deu,sgg,16
Lisa,sockeye,367,TGT,deu,sgg,16
Lisa,sockeye,368,TGT,deu,sgg,17
Lisa,sockeye,371,TGT,deu,sgg,15
Lisa,sockeye,372,TGT,deu,sgg,16
Lisa,sockeye,373,TGT,deu,sgg,15
Lisa,sockeye,374,TGT,deu,sgg,16
Lisa,sockeye,375,TGT,deu,sgg,16
Lisa,sockeye,378,TGT,deu,sgg,16
Lisa,sockeye,382,TGT,deu,sgg,17
Lisa,sockeye,385,TGT,deu,sgg,17
Lisa,sockeye,388,TGT,deu,sgg,16
Lisa,sockeye,390,TGT,deu,sgg,16
Lisa,sockeye,392,TGT,deu,sgg,17
Lisa,sockeye,394,TGT,deu,sgg,17
Lisa,sockeye,396,TGT,deu,sgg,16
Lisa,sockeye,397,TGT,deu,sgg,16
Lisa,sockeye,399,TGT,deu,sgg,16
Lisa,sockeye,400,TGT,deu,sgg,15
Lisa,sockeye,401,TGT,deu,sgg,18
Lisa,sockeye,404,TGT,deu,sgg,17
Lisa,sockeye,405,TGT,deu,sgg,17
Lisa,sockeye,406,TGT,deu,sgg,15
Lisa,sockeye,409,TGT,deu,sgg,17
Lisa,sockeye,410,TGT,deu,sgg,25
Lisa,sockeye,411,TGT,deu,sgg,16
Lisa,sockeye,412,TGT,deu,sgg,16
Lisa,sockeye,413,TGT,deu,sgg,16
Lisa,sockeye,414,TGT,deu,sgg,19
Lisa,sockeye,415,TGT,deu,sgg,20
Lisa,sockeye,418,TGT,deu,sgg,16
Lisa,sockeye,419,TGT,deu,sgg,21
Lisa,sockeye,420,TGT,deu,sgg,16
Lisa,sockeye,423,TGT,deu,sgg,16
Lisa,sockeye,426,TGT,deu,sgg,16
Lisa,sockeye,428,TGT,deu,sgg,19
Lisa,sockeye,429,TGT,deu,sgg,19
Lisa,sockeye,430,TGT,deu,sgg,18
Lisa,sockeye,431,TGT,deu,sgg,19
Lisa,sockeye,432,TGT,deu,sgg,19
Lisa,sockeye,433,TGT,deu,sgg,16
Lisa,sockeye,434,TGT,deu,sgg,16
Lisa,sockeye,435,TGT,deu,sgg,17
Lisa,sockeye,437,TGT,deu,sgg,29
Lisa,sockeye,438,TGT,deu,sgg,16
Lisa,sockeye,439,TGT,deu,sgg,18
Lisa,sockeye,440,TGT,deu,sgg,16
Lisa,sockeye,444,TGT,deu,sgg,16
Lisa,sockeye,445,TGT,deu,sgg,16
Lisa,sockeye,446,TGT,deu,sgg,18
Lisa,sockeye,448,TGT,deu,sgg,16
Lisa,sockeye,449,TGT,deu,sgg,16
Lisa,sockeye,451,TGT,deu,sgg,16
Lisa,sockeye,452,TGT,deu,sgg,16
Lisa,sockeye,453,TGT,deu,sgg,16
Lisa,sockeye,454,TGT,deu,sgg,16
Lisa,sockeye,455,TGT,deu,sgg,17
Lisa,sockeye,456,TGT,deu,sgg,17
Lisa,sockeye,457,TGT,deu,sgg,16
Lisa,sockeye,458,TGT,deu,sgg,16
Lisa,sockeye,459,TGT,deu,sgg,17
Lisa,sockeye,461,TGT,deu,sgg,16
Lisa,sockeye,464,TGT,deu,sgg,17
Lisa,sockeye,465,TGT,deu,sgg,18
Lisa,sockeye,466,TGT,deu,sgg,17
Lisa,sockeye,467,TGT,deu,sgg,16
Lisa,sockeye,468,TGT,deu,sgg,16
Lisa,sockeye,480,TGT,deu,sgg,16
Lisa,sockeye,481,TGT,deu,sgg,16
Lisa,sockeye,483,TGT,deu,sgg,18
Lisa,sockeye,485,TGT,deu,sgg,16
Lisa,sockeye,486,TGT,deu,sgg,16
Lisa,sockeye,487,TGT,deu,sgg,19
Lisa,sockeye,489,TGT,deu,sgg,16
Lisa,sockeye,490,TGT,deu,sgg,17
Lisa,sockeye,491,TGT,deu,sgg,16
Lisa,sockeye,493,TGT,deu,sgg,16
Lisa,sockeye,496,TGT,deu,sgg,16
Lisa,sockeye,500,TGT,deu,sgg,16
Lisa,sockeye,501,TGT,deu,sgg,17
Lisa,sockeye,506,TGT,deu,sgg,15
Lisa,sockeye,512,TGT,deu,sgg,17
Lisa,sockeye,513,TGT,deu,sgg,16
Lisa,sockeye,517,TGT,deu,sgg,16
Lisa,sockeye,520,TGT,deu,sgg,19
Lisa,sockeye,522,TGT,deu,sgg,16
Lisa,sockeye,525,TGT,deu,sgg,15
Lisa,sockeye,526,TGT,deu,sgg,17
Lisa,sockeye,527,TGT,deu,sgg,16
Lisa,sockeye,528,TGT,deu,sgg,17
Lisa,sockeye,529,TGT,deu,sgg,16
Lisa,sockeye,530,TGT,deu,sgg,19
Lisa,sockeye,531,TGT,deu,sgg,18
Lisa,sockeye,532,TGT,deu,sgg,16
Lisa,sockeye,533,TGT,deu,sgg,18
Lisa,sockeye,534,TGT,deu,sgg,15
Lisa,sockeye,535,TGT,deu,sgg,16
Lisa,sockeye,537,TGT,deu,sgg,18
Lisa,sockeye,540,TGT,deu,sgg,16
Lisa,sockeye,541,TGT,deu,sgg,16
Lisa,sockeye,542,TGT,deu,sgg,16
Lisa,sockeye,544,TGT,deu,sgg,15
Lisa,sockeye,545,TGT,deu,sgg,16
Lisa,sockeye,547,TGT,deu,sgg,18
Lisa,sockeye,549,TGT,deu,sgg,16
Lisa,sockeye,550,TGT,deu,sgg,16
Lisa,sockeye,551,TGT,deu,sgg,16
Lisa,sockeye,553,TGT,deu,sgg,15
Lisa,sockeye,554,TGT,deu,sgg,16
Lisa,sockeye,558,TGT,deu,sgg,16
Lisa,sockeye,563,TGT,deu,sgg,16
Lisa,sockeye,564,TGT,deu,sgg,16
Lisa,sockeye,574,TGT,deu,sgg,16
Lisa,sockeye,577,TGT,deu,sgg,16
Lisa,sockeye,578,TGT,deu,sgg,16
Lisa,sockeye,580,TGT,deu,sgg,17
Lisa,sockeye,583,TGT,deu,sgg,16
Lisa,sockeye,585,TGT,deu,sgg,16
Lisa,sockeye,587,TGT,deu,sgg,16
Lisa,sockeye,588,TGT,deu,sgg,16
Lisa,sockeye,589,TGT,deu,sgg,16
Lisa,sockeye,590,TGT,deu,sgg,31
Lisa,sockeye,592,TGT,deu,sgg,16
Lisa,sockeye,593,TGT,deu,sgg,16
Lisa,sockeye,594,TGT,deu,sgg,19
Lisa,sockeye,595,TGT,deu,sgg,19
Lisa,sockeye,597,TGT,deu,sgg,18
Lisa,sockeye,598,TGT,deu,sgg,16
Lisa,sockeye,599,TGT,deu,sgg,18
Lisa,sockeye,602,TGT,deu,sgg,16
Lisa,sockeye,606,TGT,deu,sgg,16
Lisa,sockeye,608,TGT,deu,sgg,16
Lisa,sockeye,609,TGT,deu,sgg,15
Lisa,sockeye,611,TGT,deu,sgg,16
Lisa,sockeye,612,TGT,deu,sgg,16
Lisa,sockeye,614,TGT,deu,sgg,16
Lisa,sockeye,616,TGT,deu,sgg,18
Lisa,sockeye,619,TGT,deu,sgg,24
Lisa,sockeye,620,TGT,deu,sgg,23
Lisa,sockeye,623,TGT,deu,sgg,19
Lisa,sockeye,633,TGT,deu,sgg,16
Lisa,sockeye,635,TGT,deu,sgg,16
Lisa,sockeye,638,TGT,deu,sgg,16
Lisa,sockeye,640,TGT,deu,sgg,17
Lisa,sockeye,641,TGT,deu,sgg,15
Lisa,sockeye,643,TGT,deu,sgg,16
Lisa,sockeye,645,TGT,deu,sgg,16
Lisa,sockeye,650,TGT,deu,sgg,16
Lisa,sockeye,655,TGT,deu,sgg,19
Lisa,sockeye,657,TGT,deu,sgg,16
Lisa,sockeye,658,TGT,deu,sgg,16
Lisa,sockeye,659,TGT,deu,sgg,16
Lisa,sockeye,661,TGT,deu,sgg,16
Lisa,sockeye,662,TGT,deu,sgg,16
Lisa,sockeye,664,TGT,deu,sgg,18
Lisa,sockeye,666,TGT,deu,sgg,16
Lisa,sockeye,667,TGT,deu,sgg,16
Lisa,sockeye,668,TGT,deu,sgg,16
Lisa,sockeye,670,TGT,deu,sgg,16
Lisa,sockeye,671,TGT,deu,sgg,15
Lisa,sockeye,672,TGT,deu,sgg,16
Lisa,sockeye,673,TGT,deu,sgg,16
Lisa,sockeye,678,TGT,deu,sgg,16
Lisa,sockeye,679,TGT,deu,sgg,18
Lisa,sockeye,680,TGT,deu,sgg,16
Lisa,sockeye,681,TGT,deu,sgg,16
Lisa,sockeye,683,TGT,deu,sgg,15
Lisa,sockeye,687,TGT,deu,sgg,17
Lisa,sockeye,688,TGT,deu,sgg,16
Lisa,sockeye,689,TGT,deu,sgg,16
Lisa,sockeye,690,TGT,deu,sgg,16
Lisa,sockeye,691,TGT,deu,sgg,16
Lisa,sockeye,692,TGT,deu,sgg,16
Lisa,sockeye,694,TGT,deu,sgg,16
Lisa,sockeye,695,TGT,deu,sgg,15
Lisa,sockeye,699,TGT,deu,sgg,19
Lisa,sockeye,700,TGT,deu,sgg,16
Lisa,sockeye,702,TGT,deu,sgg,16
Lisa,sockeye,704,TGT,deu,sgg,16
Lisa,sockeye,705,TGT,deu,sgg,16
Lisa,sockeye,710,TGT,deu,sgg,16
Lisa,sockeye,712,TGT,deu,sgg,16
Lisa,sockeye,714,TGT,deu,sgg,16
Lisa,sockeye,717,TGT,deu,sgg,16
Lisa,sockeye,719,TGT,deu,sgg,17
Lisa,sockeye,720,TGT,deu,sgg,17
Lisa,sockeye,728,TGT,deu,sgg,16
Lisa,sockeye,731,TGT,deu,sgg,19
Lisa,sockeye,732,TGT,deu,sgg,15
Lisa,sockeye,733,TGT,deu,sgg,16
Lisa,sockeye,736,TGT,deu,sgg,16
Lisa,sockeye,737,TGT,deu,sgg,15
Lisa,sockeye,739,TGT,deu,sgg,16
Lisa,sockeye,741,TGT,deu,sgg,16
Lisa,sockeye,742,TGT,deu,sgg,16
Lisa,sockeye,744,TGT,deu,sgg,16
Lisa,sockeye,746,TGT,deu,sgg,25
Lisa,sockeye,747,TGT,deu,sgg,16
Lisa,sockeye,748,TGT,deu,sgg,25
Lisa,sockeye,749,TGT,deu,sgg,16
Lisa,sockeye,750,TGT,deu,sgg,23
Lisa,sockeye,752,TGT,deu,sgg,24
Lisa,sockeye,757,TGT,deu,sgg,16
Lisa,sockeye,759,TGT,deu,sgg,15
Lisa,sockeye,760,TGT,deu,sgg,16
Lisa,sockeye,762,TGT,deu,sgg,18
Lisa,sockeye,763,TGT,deu,sgg,16
Lisa,sockeye,764,TGT,deu,sgg,15
Lisa,sockeye,765,TGT,deu,sgg,16
Lisa,sockeye,766,TGT,deu,sgg,16
Lisa,sockeye,769,TGT,deu,sgg,16
Lisa,sockeye,770,TGT,deu,sgg,16
Lisa,sockeye,771,TGT,deu,sgg,16
Lisa,sockeye,773,TGT,deu,sgg,15
Lisa,sockeye,774,TGT,deu,sgg,16
Lisa,sockeye,779,TGT,deu,sgg,16
Lisa,sockeye,781,TGT,deu,sgg,16
Lisa,sockeye,786,TGT,deu,sgg,18
Lisa,sockeye,787,TGT,deu,sgg,16
Lisa,sockeye,789,TGT,deu,sgg,18
Lisa,sockeye,792,TGT,deu,sgg,16
Lisa,sockeye,794,TGT,deu,sgg,19
Lisa,sockeye,796,TGT,deu,sgg,16
Lisa,sockeye,797,TGT,deu,sgg,18
Lisa,sockeye,798,TGT,deu,sgg,16
Lisa,sockeye,800,TGT,deu,sgg,16
Lisa,sockeye,801,TGT,deu,sgg,16
Lisa,sockeye,802,TGT,deu,sgg,15
Lisa,sockeye,803,TGT,deu,sgg,15
Lisa,sockeye,805,TGT,deu,sgg,15
Lisa,sockeye,806,TGT,deu,sgg,16
Lisa,sockeye,807,TGT,deu,sgg,16
Lisa,sockeye,809,TGT,deu,sgg,42
Lisa,sockeye,810,TGT,deu,sgg,16
Lisa,sockeye,812,TGT,deu,sgg,16
Lisa,sockeye,815,TGT,deu,sgg,16
Lisa,sockeye,816,TGT,deu,sgg,16
Lisa,sockeye,821,TGT,deu,sgg,16
Lisa,sockeye,822,TGT,deu,sgg,16
Lisa,sockeye,823,TGT,deu,sgg,15
Lisa,sockeye,828,TGT,deu,sgg,16
Lisa,sockeye,830,TGT,deu,sgg,15
Lisa,sockeye,837,TGT,deu,sgg,24
Lisa,sockeye,839,TGT,deu,sgg,19
Lisa,sockeye,841,TGT,deu,sgg,15
Lisa,sockeye,842,TGT,deu,sgg,16
Lisa,sockeye,843,TGT,deu,sgg,16
Lisa,sockeye,850,TGT,deu,sgg,15
Lisa,sockeye,852,TGT,deu,sgg,16
Lisa,sockeye,854,TGT,deu,sgg,15
Lisa,sockeye,856,TGT,deu,sgg,15
Lisa,sockeye,857,TGT,deu,sgg,15
Lisa,sockeye,860,TGT,deu,sgg,15
Lisa,sockeye,862,TGT,deu,sgg,16
Lisa,sockeye,863,TGT,deu,sgg,15
Lisa,sockeye,865,TGT,deu,sgg,15
Lisa,sockeye,867,TGT,deu,sgg,15
Lisa,sockeye,869,TGT,deu,sgg,17
Lisa,sockeye,870,TGT,deu,sgg,18
Lisa,sockeye,874,TGT,deu,sgg,18
Lisa,sockeye,875,TGT,deu,sgg,16
Lisa,sockeye,878,TGT,deu,sgg,16
Lisa,sockeye,879,TGT,deu,sgg,16
Lisa,sockeye,881,TGT,deu,sgg,25
Lisa,sockeye,886,TGT,deu,sgg,16
Lisa,sockeye,887,TGT,deu,sgg,20
Lisa,sockeye,889,TGT,deu,sgg,16
Lisa,sockeye,890,TGT,deu,sgg,16
Lisa,sockeye,891,TGT,deu,sgg,16
Lisa,sockeye,893,TGT,deu,sgg,16
Lisa,sockeye,896,TGT,deu,sgg,16
Lisa,sockeye,897,TGT,deu,sgg,16
Lisa,sockeye,898,TGT,deu,sgg,16
Lisa,sockeye,900,TGT,deu,sgg,16
Lisa,sockeye,901,TGT,deu,sgg,15
Lisa,sockeye,902,TGT,deu,sgg,15
Lisa,sockeye,903,TGT,deu,sgg,15
Lisa,sockeye,906,TGT,deu,sgg,16
Lisa,sockeye,907,TGT,deu,sgg,15
Lisa,sockeye,908,TGT,deu,sgg,16
Lisa,sockeye,911,TGT,deu,sgg,33
Lisa,sockeye,914,TGT,deu,sgg,16
Lisa,sockeye,915,TGT,deu,sgg,16
Lisa,sockeye,916,TGT,deu,sgg,16
Lisa,sockeye,917,TGT,deu,sgg,18
Lisa,sockeye,918,TGT,deu,sgg,16
Lisa,sockeye,921,TGT,deu,sgg,15
Lisa,sockeye,922,TGT,deu,sgg,25
Lisa,sockeye,923,TGT,deu,sgg,15
Lisa,sockeye,931,TGT,deu,sgg,16
Lisa,sockeye,936,TGT,deu,sgg,16
Lisa,sockeye,937,TGT,deu,sgg,16
Lisa,sockeye,940,TGT,deu,sgg,15
Lisa,sockeye,942,TGT,deu,sgg,16
Lisa,sockeye,943,TGT,deu,sgg,18
Lisa,sockeye,946,TGT,deu,sgg,17
Lisa,sockeye,947,TGT,deu,sgg,19
Lisa,sockeye,949,TGT,deu,sgg,22
Lisa,sockeye,951,TGT,deu,sgg,17
Lisa,sockeye,953,TGT,deu,sgg,18
Lisa,sockeye,955,TGT,deu,sgg,15
Lisa,sockeye,956,TGT,deu,sgg,15
Lisa,sockeye,957,TGT,deu,sgg,18
Lisa,sockeye,958,TGT,deu,sgg,18
Lisa,sockeye,959,TGT,deu,sgg,33
Lisa,sockeye,960,TGT,deu,sgg,15
Lisa,sockeye,962,TGT,deu,sgg,16
Lisa,sockeye,963,TGT,deu,sgg,16
Lisa,sockeye,964,TGT,deu,sgg,15
Lisa,sockeye,969,TGT,deu,sgg,22
Lisa,sockeye,971,TGT,deu,sgg,26
Lisa,sockeye,974,TGT,deu,sgg,15
Lisa,sockeye,976,TGT,deu,sgg,16
Lisa,sockeye,977,TGT,deu,sgg,15
Lisa,sockeye,978,TGT,deu,sgg,15
Lisa,sockeye,979,TGT,deu,sgg,15
Lisa,sockeye,980,TGT,deu,sgg,16
Lisa,sockeye,981,TGT,deu,sgg,16
Lisa,sockeye,982,TGT,deu,sgg,15
Lisa,sockeye,985,TGT,deu,sgg,23
Lisa,sockeye,986,TGT,deu,sgg,16
Lisa,sockeye,987,TGT,deu,sgg,16
Lisa,sockeye,990,TGT,deu,sgg,16
Lisa,sockeye,991,TGT,deu,sgg,16
Lisa0,ref,798,REF,deu,sgg,50
Lisa0,ref,800,REF,deu,sgg,33
Lisa0,ref,801,REF,deu,sgg,50
Lisa0,ref,802,REF,deu,sgg,33
Lisa0,ref,803,REF,deu,sgg,67
Lisa0,ref,805,REF,deu,sgg,67
Lisa0,ref,806,REF,deu,sgg,67
Lisa0,ref,807,REF,deu,sgg,50
Lisa0,ref,809,REF,deu,sgg,33
Lisa0,ref,810,REF,deu,sgg,68
Lisa0,ref,812,REF,deu,sgg,33
Lisa0,ref,815,REF,deu,sgg,67
Lisa0,ref,816,REF,deu,sgg,33
Lisa0,ref,821,REF,deu,sgg,50
Lisa0,ref,822,REF,deu,sgg,50
Lisa0,ref,823,REF,deu,sgg,32
Lisa0,ref,828,REF,deu,sgg,33
Lisa0,ref,830,REF,deu,sgg,67
Lisa0,ref,837,REF,deu,sgg,33
Lisa0,ref,839,REF,deu,sgg,67
Lisa0,ref,841,REF,deu,sgg,50
Lisa0,ref,842,REF,deu,sgg,33
Lisa0,ref,843,REF,deu,sgg,50
Lisa0,ref,850,REF,deu,sgg,33
Lisa0,ref,852,REF,deu,sgg,67
Lisa0,ref,854,REF,deu,sgg,50
Lisa0,ref,856,REF,deu,sgg,32
Lisa0,ref,857,REF,deu,sgg,50
Lisa0,ref,860,REF,deu,sgg,32
Lisa0,ref,862,REF,deu,sgg,33
Lisa0,ref,863,REF,deu,sgg,33
Lisa0,ref,865,REF,deu,sgg,50
Lisa0,ref,867,REF,deu,sgg,76
Lisa0,ref,869,REF,deu,sgg,50
Lisa0,ref,870,REF,deu,sgg,41
Lisa0,ref,874,REF,deu,sgg,33
Lisa0,ref,875,REF,deu,sgg,49
Lisa0,ref,878,REF,deu,sgg,50
Lisa0,ref,879,REF,deu,sgg,50
Lisa0,ref,881,REF,deu,sgg,33
Lisa0,ref,886,REF,deu,sgg,40
Lisa0,ref,887,REF,deu,sgg,43
Lisa0,ref,889,REF,deu,sgg,50
Lisa0,ref,890,REF,deu,sgg,17
Lisa0,ref,891,REF,deu,sgg,60
Lisa0,ref,893,REF,deu,sgg,68
Lisa0,ref,896,REF,deu,sgg,50
Lisa0,ref,897,REF,deu,sgg,41
Lisa0,ref,898,REF,deu,sgg,43
Lisa0,ref,900,REF,deu,sgg,24
Lisa0,ref,901,REF,deu,sgg,46
Lisa0,ref,902,REF,deu,sgg,42
Lisa0,ref,903,REF,deu,sgg,45
Lisa0,ref,906,REF,deu,sgg,40
Lisa0,ref,907,REF,deu,sgg,59
Lisa0,ref,908,REF,deu,sgg,58
Lisa0,ref,911,REF,deu,sgg,50
Lisa0,ref,914,REF,deu,sgg,49
Lisa0,ref,915,REF,deu,sgg,33
Lisa0,ref,916,REF,deu,sgg,50
Lisa0,ref,917,REF,deu,sgg,61
Lisa0,ref,918,REF,deu,sgg,46
Lisa0,ref,921,REF,deu,sgg,58
Lisa0,ref,922,REF,deu,sgg,60
Lisa0,ref,923,REF,deu,sgg,50
Lisa0,ref,931,REF,deu,sgg,40
Lisa0,ref,936,REF,deu,sgg,50
Lisa0,ref,937,REF,deu,sgg,41
Lisa0,ref,940,REF,deu,sgg,43
Lisa0,ref,942,REF,deu,sgg,50
Lisa0,ref,943,REF,deu,sgg,57
Lisa0,ref,946,REF,deu,sgg,50
Lisa0,ref,947,REF,deu,sgg,43
Lisa0,ref,949,REF,deu,sgg,59
Lisa0,ref,951,REF,deu,sgg,50
Lisa0,ref,953,REF,deu,sgg,50
Lisa0,ref,955,REF,deu,sgg,67
Lisa0,ref,956,REF,deu,sgg,37
Lisa0,ref,957,REF,deu,sgg,43
Lisa0,ref,958,REF,deu,sgg,58
Lisa0,ref,959,REF,deu,sgg,49
Lisa0,ref,960,REF,deu,sgg,59
Lisa0,ref,962,REF,deu,sgg,50
Lisa0,ref,963,REF,deu,sgg,67
Lisa0,ref,964,REF,deu,sgg,67
Lisa0,ref,969,REF,deu,sgg,43
Lisa0,ref,971,REF,deu,sgg,50
Lisa0,ref,974,REF,deu,sgg,50
Lisa0,ref,976,REF,deu,sgg,33
Lisa0,ref,977,REF,deu,sgg,50
Lisa0,ref,978,REF,deu,sgg,38
Lisa0,ref,979,REF,deu,sgg,33
Lisa0,ref,980,REF,deu,sgg,50
Lisa0,ref,981,REF,deu,sgg,50
Lisa0,ref,982,REF,deu,sgg,33
Lisa0,ref,985,REF,deu,sgg,41
Lisa0,ref,986,REF,deu,sgg,41
Lisa0,ref,987,REF,deu,sgg,59
Lisa0,ref,990,REF,deu,sgg,50
Lisa0,ref,991,REF,deu,sgg,50
dsgs01,ref,798,REF,deu,sgg,67
dsgs01,ref,800,REF,deu,sgg,16
dsgs01,ref,801,REF,deu,sgg,50
dsgs01,ref,802,REF,deu,sgg,68
dsgs01,ref,803,REF,deu,sgg,98
dsgs01,ref,805,REF,deu,sgg,84
dsgs01,ref,806,REF,deu,sgg,76
dsgs01,ref,807,REF,deu,sgg,81
dsgs01,ref,809,REF,deu,sgg,84
dsgs01,ref,810,REF,deu,sgg,82
dsgs01,ref,812,REF,deu,sgg,76
dsgs01,ref,815,REF,deu,sgg,82
dsgs01,ref,816,REF,deu,sgg,67
dsgs01,ref,821,REF,deu,sgg,72
dsgs01,ref,822,REF,deu,sgg,74
dsgs01,ref,823,REF,deu,sgg,58
dsgs01,ref,828,REF,deu,sgg,87
dsgs01,ref,830,REF,deu,sgg,70
dsgs01,ref,837,REF,deu,sgg,46
dsgs01,ref,839,REF,deu,sgg,83
dsgs01,ref,841,REF,deu,sgg,81
dsgs01,ref,842,REF,deu,sgg,76
dsgs01,ref,843,REF,deu,sgg,69
dsgs01,ref,850,REF,deu,sgg,86
dsgs01,ref,852,REF,deu,sgg,86
dsgs01,ref,854,REF,deu,sgg,81
dsgs01,ref,856,REF,deu,sgg,24
